City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Pahrump,US,2022-04-08 11:20:06,36.2083,-115.9839,62.65,14,0,2.19
289,San Juan De La Maguana,DO,2022-04-08 11:20:06,18.8059,-71.2299,67.39,78,2,1.01
290,Safranbolu,TR,2022-04-08 11:20:06,41.2508,32.6942,54.66,78,92,7.94
291,Eyl,SO,2022-04-08 11:20:07,7.9803,49.8164,87.17,57,84,13.24
292,Araouane,ML,2022-04-08 11:20:07,18.9048,-3.5265,97.41,8,19,17.4
293,Latung,PH,2022-04-08 11:20:08,5.5,120.8833,82.45,78,79,10.63
294,Fuzhou,CN,2022-04-08 11:20:08,26.0614,119.3061,62.49,59,0,2.86
295,Port-Gentil,GA,2022-04-08 11:20:08,-0.7193,8.7815,81.52,83,71,9.48
296,Zheleznogorsk,RU,2022-04-08 11:20:09,52.331,35.3711,57.78,58,100,17.94
297,Salamiyah,SY,2022-04-08 11:20:09,35.0113,37.0532,75.45,28,96,35.52
298,Souillac,MU,2022-04-08 11:20:10,-20.5167,57.5167,79.18,89,75,14.97
299,Wilmington,US,2022-04-08 11:18:30,34.2257,-77.9447,51.71,94,0,4.61
300,Santa Isabel Do Rio Negro,BR,2022-04-08 11:20:10,-0.4139,-65.0192,72.99,98,100,1.83
301,Phalodi,IN,2022-04-08 11:20:11,27.1333,72.3667,107.56,5,0,8.43
302,Puerto Escondido,MX,2022-04-08 11:20:11,15.85,-97.0667,76.26,67,51,4.09
303,Deming,US,2022-04-08 11:17:27,32.2687,-107.7586,37.29,28,0,0.0
304,Moses Lake,US,2022-04-08 11:17:35,47.1301,-119.2781,48.88,61,0,3.44
305,Hami,CN,2022-04-08 11:20:12,42.8,93.45,82.44,7,55,7.56
306,Lavrentiya,RU,2022-04-08 11:20:12,65.5833,-171.0,-16.96,96,73,5.59
307,Grafton,US,2022-04-08 11:17:27,42.207,-71.6856,51.82,62,100,6.91
308,Kologriv,RU,2022-04-08 11:20:12,58.8275,44.3178,40.42,100,100,7.81
309,Xinmin,CN,2022-04-08 11:20:13,41.9908,122.8253,61.57,56,16,25.7
310,Edson,CA,2022-04-08 11:15:29,53.5835,-116.4356,30.34,80,0,4.61
311,Kalabo,ZM,2022-04-08 11:20:13,-14.97,22.6814,79.23,60,72,9.35
312,Hirara,JP,2022-04-08 11:20:14,24.8,125.2833,70.07,68,40,14.97
313,Saint George,US,2022-04-08 11:20:14,37.1041,-113.5841,54.79,23,0,5.75
314,Bahir Dar,ET,2022-04-08 11:20:15,11.5936,37.3908,86.68,17,73,8.32
315,Diego De Almagro,CL,2022-04-08 11:20:15,-26.3667,-70.05,60.6,30,0,2.04
316,Bonoua,CI,2022-04-08 11:20:16,5.2741,-3.595,87.42,58,96,8.95
317,Vanderhoof,CA,2022-04-08 11:15:45,54.0166,-124.0198,38.3,96,100,5.19
318,Homer,US,2022-04-08 11:20:16,59.6425,-151.5483,31.8,79,100,20.0
319,Ostrovnoy,RU,2022-04-08 11:20:17,68.0531,39.5131,27.97,94,100,18.66
320,Totskoye,RU,2022-04-08 11:20:17,52.5248,52.7623,55.42,64,99,10.02
321,Bartlesville,US,2022-04-08 11:20:05,36.7473,-95.9808,44.55,53,0,10.0
322,Belgrade,RS,2022-04-08 11:21:18,44.804,20.4651,66.38,48,0,2.3
323,Ust-Karsk,RU,2022-04-08 11:21:18,52.7011,118.8077,37.54,68,96,0.98
324,Ambatondrazaka,MG,2022-04-08 11:21:18,-17.8333,48.4167,78.35,73,66,6.49
325,Mayumba,GA,2022-04-08 11:17:20,-3.432,10.6554,83.16,76,95,7.4
326,Nadym,RU,2022-04-08 11:21:19,65.5333,72.5167,13.87,85,100,13.76
327,Coihaique,CL,2022-04-08 11:20:02,-45.5752,-72.0662,43.41,93,100,1.14
328,Bourail,NC,2022-04-08 11:21:20,-21.5667,165.4833,75.96,84,100,9.33
329,Lake Wales,US,2022-04-08 11:21:20,27.9014,-81.5859,62.62,93,0,3.44
330,Tuburan,PH,2022-04-08 11:21:21,6.6439,122.2736,81.7,79,84,13.13
331,Luderitz,NA,2022-04-08 11:21:21,-26.6481,15.1594,76.69,44,1,16.96
332,Minsk,BY,2022-04-08 11:19:41,53.9,27.5667,47.73,64,100,19.39
333,Baoding,CN,2022-04-08 11:21:22,38.8511,115.4903,72.77,32,2,4.99
334,Sao Joao Da Barra,BR,2022-04-08 11:21:22,-21.6403,-41.0511,77.09,76,52,1.19
335,Dunedin,NZ,2022-04-08 11:21:22,-45.8742,170.5036,53.8,67,49,13.0
336,Leh,IN,2022-04-08 11:21:23,34.1667,77.5833,44.15,41,2,2.46
337,Faya,SA,2022-04-08 11:21:24,18.3851,42.4509,81.12,5,0,3.36
338,Los Llanos De Aridane,ES,2022-04-08 11:21:24,28.6585,-17.9182,65.95,76,75,12.66
339,Petropavlovsk-Kamchatskiy,RU,2022-04-08 11:21:24,53.0452,158.6483,30.79,100,100,6.71
340,Cabinda,AO,2022-04-08 11:21:25,-5.55,12.2,86.14,70,75,6.91
341,Buritizeiro,BR,2022-04-08 11:21:25,-17.3511,-44.9622,78.1,58,25,4.94
342,Santa Maria Da Vitoria,BR,2022-04-08 11:21:26,-13.3947,-44.1886,79.92,42,18,4.34
343,Suluq,LY,2022-04-08 11:21:26,31.6682,20.2521,72.19,36,0,13.82
344,Grindavik,IS,2022-04-08 11:21:27,63.8424,-22.4338,32.47,55,75,5.75
345,Assiniboia,CA,2022-04-08 11:21:27,49.6334,-105.9845,28.22,69,9,8.05
346,Nyimba,ZM,2022-04-08 11:21:27,-14.5566,30.8149,75.56,80,96,8.25
347,Hualmay,PE,2022-04-08 11:21:28,-11.0964,-77.6139,67.66,88,90,8.59
348,Shu,KZ,2022-04-08 11:21:28,43.5983,73.7614,73.08,37,100,7.78
349,Margate,GB,2022-04-08 11:21:29,51.3813,1.3862,48.69,66,100,4.0
350,Luganville,VU,2022-04-08 11:21:29,-15.5333,167.1667,80.01,86,85,4.23
351,Bambous Virieux,MU,2022-04-08 11:21:30,-20.3428,57.7575,81.21,89,75,14.97
352,San Patricio,US,2022-04-08 11:21:30,28.017,-97.5169,58.86,46,0,1.86
353,Ciudad Bolivar,VE,2022-04-08 11:21:31,8.1222,-63.5497,76.51,76,63,10.69
354,Darhan,MN,2022-04-08 11:21:31,49.4867,105.9228,52.99,37,65,5.95
355,Rawson,AR,2022-04-08 11:21:31,-43.3002,-65.1023,57.4,87,99,12.75
356,Rustenburg,ZA,2022-04-08 11:21:32,-25.6676,27.2421,78.58,34,1,8.39
357,Kruisfontein,ZA,2022-04-08 11:21:33,-34.0033,24.7314,62.89,71,99,7.52
358,Puerto Baquerizo Moreno,EC,2022-04-08 11:21:33,-0.9,-89.6,77.72,85,69,10.98
359,Izazi,TZ,2022-04-08 11:21:33,-7.2,35.7333,89.83,34,33,5.95
360,Erattupetta,IN,2022-04-08 11:21:34,9.7,76.7833,76.91,96,88,4.34
361,Wellsford,NZ,2022-04-08 11:21:34,-36.2833,174.5167,60.57,82,1,1.25
362,Namibe,AO,2022-04-08 11:21:35,-15.1961,12.1522,75.83,69,20,14.97
363,Te Anau,NZ,2022-04-08 11:21:35,-45.4167,167.7167,43.97,88,3,2.01
364,Clyde River,CA,2022-04-08 11:22:36,70.4692,-68.5914,3.43,85,100,6.91
365,Kropotkin,RU,2022-04-08 11:22:36,45.4375,40.5756,61.65,64,100,9.8
366,Esil,KZ,2022-04-08 11:22:36,51.9556,66.4042,45.82,62,72,7.65
367,Longyearbyen,SJ,2022-04-08 11:22:37,78.2186,15.6401,12.04,67,0,12.66
368,Santa Cruz,BO,2022-04-08 11:22:23,-17.8,-63.1667,77.05,83,75,4.61
369,Nome,US,2022-04-08 11:22:37,64.5011,-165.4064,-0.33,78,100,9.22
370,Ghanzi,BW,2022-04-08 11:22:38,-21.5667,21.7833,86.72,25,0,12.44
371,Erenhot,CN,2022-04-08 11:22:38,43.6475,111.9767,62.91,23,88,13.0
372,Patu,BR,2022-04-08 11:22:38,-6.11,-37.6367,79.29,71,70,10.85
373,Ola,RU,2022-04-08 11:22:39,59.5833,151.2833,17.55,93,96,5.3
374,Udachnyy,RU,2022-04-08 11:22:39,66.4167,112.4,12.96,87,78,5.12
375,Bulanash,RU,2022-04-08 11:22:39,57.2783,61.9965,40.84,61,56,7.63
376,Rocha,UY,2022-04-08 11:22:40,-34.4833,-54.3333,60.85,95,19,1.72
377,Malvern,US,2022-04-08 11:18:09,34.3623,-92.813,46.02,57,2,10.71
378,Fallon,US,2022-04-08 11:22:40,39.4735,-118.7774,44.47,33,0,4.61
379,Bristol,US,2022-04-08 11:22:15,41.8334,-71.1662,53.67,85,100,10.0
380,Saint-Augustin,CA,2022-04-08 11:22:41,51.226,-58.6502,32.79,91,100,4.94
381,Plettenberg Bay,ZA,2022-04-08 11:22:41,-34.0527,23.3716,61.59,69,78,10.13
382,Lakes Entrance,AU,2022-04-08 11:22:42,-37.8811,147.981,63.16,88,99,11.83
383,Sibolga,ID,2022-04-08 11:22:42,1.7427,98.7792,80.29,81,87,0.69
384,Changli,CN,2022-04-08 11:22:42,39.7042,119.1506,60.62,56,21,6.08
385,Zhigansk,RU,2022-04-08 11:22:43,66.7697,123.3711,8.82,93,80,7.61
386,Talcahuano,CL,2022-04-08 11:22:43,-36.7167,-73.1167,55.08,100,100,5.75
387,Mecca,SA,2022-04-08 11:22:44,21.4267,39.8261,99.82,13,1,12.33
388,Mezen,RU,2022-04-08 11:22:44,65.8522,44.24,35.62,82,73,11.72
389,Baghdad,IQ,2022-04-08 11:20:14,33.3406,44.4009,91.31,17,100,21.85
390,Sorland,NO,2022-04-08 11:22:45,67.667,12.6934,35.65,60,24,20.83
391,San Cristobal,VE,2022-04-08 11:22:45,7.7669,-72.225,68.18,86,66,2.17
392,Pirovskoye,RU,2022-04-08 11:22:45,57.6267,92.2658,37.67,95,100,0.89
393,Urusha,RU,2022-04-08 11:22:46,54.05,122.9,27.34,98,99,2.13
394,Cukai,MY,2022-04-08 11:22:46,4.25,103.4167,80.55,85,90,7.49
395,Santa Rosa,PH,2022-04-08 11:22:47,14.3122,121.1114,82.38,73,95,10.89
396,Hongjiang,CN,2022-04-08 11:22:47,27.11,109.9956,73.22,42,59,1.41
397,Wilnsdorf,DE,2022-04-08 11:22:48,50.8167,8.1,43.52,77,75,5.75
398,Bubaque,GW,2022-04-08 11:22:48,11.2833,-15.8333,77.59,67,62,3.98
399,Oranjemund,NA,2022-04-08 11:22:48,-28.55,16.4333,73.24,40,2,14.5
400,Port Hardy,CA,2022-04-08 11:22:49,50.6996,-127.4199,42.98,93,100,5.75
401,Port Hedland,AU,2022-04-08 11:22:49,-20.3167,118.5667,86.05,70,6,10.36
402,Cururupu,BR,2022-04-08 11:22:50,-1.8283,-44.8683,73.89,99,100,3.0
403,Ramhormoz,IR,2022-04-08 11:22:50,31.28,49.6035,92.46,11,54,9.89
404,Meulaboh,ID,2022-04-08 11:22:50,4.1363,96.1285,82.99,70,33,4.12
405,Makakilo City,US,2022-04-08 11:22:18,21.3469,-158.0858,73.72,65,0,10.36
406,Outjo,NA,2022-04-08 11:22:51,-20.1167,16.15,87.3,23,0,8.79
407,Upata,VE,2022-04-08 11:22:51,8.0086,-62.3989,71.73,83,71,5.84
408,Fort Nelson,CA,2022-04-08 11:22:52,58.8053,-122.7002,35.19,87,100,5.75
409,Mubende,UG,2022-04-08 11:22:52,0.5606,31.39,77.38,48,97,5.06
410,Haverfordwest,GB,2022-04-08 11:22:52,51.8017,-4.9691,49.59,67,93,7.0
411,Tifton,US,2022-04-08 11:23:12,31.4505,-83.5085,49.93,67,0,0.0
412,Altoona,US,2022-04-08 11:22:09,40.5187,-78.3947,38.25,94,6,3.56
413,Dongsheng,CN,2022-04-08 11:23:53,39.8161,109.9776,65.19,12,24,13.69
414,Vilhena,BR,2022-04-08 11:19:48,-12.7406,-60.1458,73.62,88,0,4.61
415,Jati,PK,2022-04-08 11:23:53,24.3539,68.2671,101.37,12,2,23.17
416,Cabo San Lucas,MX,2022-04-08 11:23:54,22.8909,-109.9124,70.52,50,1,9.1
417,Acapulco,MX,2022-04-08 11:23:54,16.8634,-99.8901,71.42,68,40,2.3
418,Resplendor,BR,2022-04-08 11:23:55,-19.3256,-41.2553,77.2,83,92,1.39
419,Bara,NG,2022-04-08 11:23:55,10.3744,10.7288,94.78,29,95,8.39
420,Kristinehamn,SE,2022-04-08 11:23:56,59.3098,14.1081,30.76,84,100,17.58
421,Havre-Saint-Pierre,CA,2022-04-08 11:23:56,50.2334,-63.5986,32.36,93,100,10.36
422,Rio Grande,BR,2022-04-08 11:23:56,-32.035,-52.0986,71.71,87,100,10.56
423,Hasaki,JP,2022-04-08 11:23:57,35.7333,140.8333,54.0,55,0,12.5
424,Minna,NG,2022-04-08 11:21:38,9.6139,6.5569,92.91,43,0,4.61
425,Zaysan,KZ,2022-04-08 11:23:57,47.4667,84.8667,50.77,72,90,22.28
426,Muroto,JP,2022-04-08 11:23:58,33.2833,134.15,62.38,70,0,5.79
427,Teknaf,BD,2022-04-08 11:23:58,20.8624,92.3058,83.97,66,2,11.1
428,Skovorodino,RU,2022-04-08 11:23:58,53.9833,123.9167,27.57,95,97,3.02
429,Olinda,BR,2022-04-08 11:23:59,-8.0089,-34.8553,78.53,89,75,5.75
430,Hambantota,LK,2022-04-08 11:23:59,6.1241,81.1185,75.54,100,100,10.36
431,Champerico,GT,2022-04-08 11:24:00,14.3,-91.9167,80.24,70,96,2.86
432,Gamba,GA,2022-04-08 11:24:00,-2.65,10.0,85.73,68,97,7.14
433,Vankleek Hill,CA,2022-04-08 11:24:01,45.5168,-74.6493,34.12,99,100,10.76
434,Kapoeta,SS,2022-04-08 11:24:01,4.7717,33.5903,100.22,19,78,21.63
435,Helong,CN,2022-04-08 11:24:02,42.5397,128.9972,55.06,47,100,15.93
436,Kisangani,CD,2022-04-08 11:24:02,0.5167,25.2,72.54,83,100,1.01
437,Comodoro Rivadavia,AR,2022-04-08 11:24:02,-45.8667,-67.5,44.46,93,0,3.44
438,Letychiv,UA,2022-04-08 11:24:03,49.3826,27.6305,54.77,63,83,21.56
439,Lazaro Cardenas,MX,2022-04-08 11:21:51,17.9583,-102.2,69.67,88,71,4.81
440,Atambua,ID,2022-04-08 11:24:03,-9.1061,124.8925,74.68,86,62,3.76
441,Palmerston,AU,2022-04-08 11:24:04,-12.486,130.9833,85.98,78,0,4.61
442,Frontera,MX,2022-04-08 11:24:04,26.9333,-101.45,58.32,20,26,1.99
443,Sao Felix Do Xingu,BR,2022-04-08 11:24:05,-6.6447,-51.995,73.49,95,95,0.43
444,Matinha,BR,2022-04-08 11:24:05,-3.1006,-45.0336,74.12,97,100,1.19
445,Maceio,BR,2022-04-08 11:19:44,-9.6658,-35.7353,78.24,88,75,3.44
446,Sambava,MG,2022-04-08 11:24:06,-14.2667,50.1667,81.73,82,26,12.15
447,Nabire,ID,2022-04-08 11:24:06,-3.3667,135.4833,77.09,91,100,3.65
448,Alexandria,EG,2022-04-08 11:22:17,31.2156,29.9553,65.88,68,42,19.19
449,Asau,RO,2022-04-08 11:24:07,46.4333,26.4,68.92,54,74,13.82
450,Hofn,IS,2022-04-08 11:24:07,64.2539,-15.2082,33.82,40,0,13.8
451,Half Moon Bay,US,2022-04-08 11:24:08,37.4636,-122.4286,66.06,70,40,5.75
452,Batagay-Alyta,RU,2022-04-08 11:24:08,67.8006,130.4114,5.47,94,79,3.53
453,Esperance,AU,2022-04-08 11:24:08,-33.8667,121.9,73.24,39,79,13.18
454,Avera,US,2022-04-08 11:24:09,33.194,-82.5271,45.91,73,12,6.91
455,Kamaishi,JP,2022-04-08 11:24:09,39.2667,141.8833,39.92,81,7,3.22
456,Talnakh,RU,2022-04-08 11:24:10,69.4865,88.3972,4.21,94,100,4.74
457,Sola,VU,2022-04-08 11:24:10,-13.8833,167.55,82.8,77,97,12.57
458,Pangnirtung,CA,2022-04-08 11:25:11,66.1451,-65.7125,6.8,85,40,0.0
459,Gazimurskiy Zavod,RU,2022-04-08 11:25:11,51.5461,118.3266,36.63,65,97,3.76
460,Lima Duarte,BR,2022-04-08 11:25:11,-21.8425,-43.7931,68.13,93,89,2.48
461,Bonavista,CA,2022-04-08 11:25:12,48.6499,-53.1147,29.03,94,100,19.04
462,Stafford,GB,2022-04-08 11:25:12,52.8052,-2.1164,51.73,43,41,6.67
463,Natal,BR,2022-04-08 11:25:13,-5.795,-35.2094,79.45,89,40,12.66
464,Kedougou,SN,2022-04-08 11:25:13,12.5579,-12.1743,97.38,34,0,4.61
465,Najran,SA,2022-04-08 11:25:13,17.4924,44.1277,92.05,7,0,11.1
466,Seddon,AU,2022-04-08 11:25:14,-37.8068,144.8916,69.67,72,100,9.22
467,Zaozerne,UA,2022-04-08 11:25:14,45.1582,33.2787,48.36,90,100,14.09
468,Irmo,US,2022-04-08 11:21:32,34.086,-81.1832,46.9,73,0,3.44
469,Baiyin,CN,2022-04-08 11:25:15,36.5583,104.2081,66.94,9,53,14.88
470,Marystown,CA,2022-04-08 11:25:15,47.1666,-55.1483,38.86,100,40,11.3
471,Mogzon,RU,2022-04-08 11:25:16,51.7435,111.9606,36.01,46,22,8.08
472,Jiayuguan,CN,2022-04-08 11:25:16,39.8167,98.3,70.72,8,1,19.42
473,Tikhvin,RU,2022-04-08 11:25:16,59.6451,33.5294,51.37,80,100,14.5
474,Honiara,SB,2022-04-08 11:24:43,-9.4333,159.95,78.82,83,100,7.23
475,Piacabucu,BR,2022-04-08 11:25:17,-10.4056,-36.4344,82.33,73,26,9.1
476,Alugan,PH,2022-04-08 11:23:18,12.2188,125.4808,78.37,85,100,10.31
477,Worksop,GB,2022-04-08 11:25:18,53.3018,-1.124,50.7,61,12,7.76
478,Husavik,IS,2022-04-08 11:25:18,66.0449,-17.3389,26.76,76,100,4.29
479,Jacmel,HT,2022-04-08 11:25:19,18.2342,-72.5347,75.04,79,8,2.06
480,Ponta Delgada,PT,2022-04-08 11:25:19,37.7333,-25.6667,63.32,88,75,9.22
481,Bollnas,SE,2022-04-08 11:25:19,61.3482,16.3946,32.54,94,100,11.81
482,Graham,US,2022-04-08 11:25:20,47.0529,-122.2943,48.65,90,100,5.75
483,Iberia,US,2022-04-08 11:21:18,29.9502,-91.7507,53.96,54,0,5.75
484,Kirsanov,RU,2022-04-08 11:25:20,52.6549,42.7224,58.8,42,42,18.97
485,Arinos,BR,2022-04-08 11:25:21,-15.9169,-46.1056,76.86,56,51,2.06
486,Kato Khorion,GR,2022-04-08 11:25:21,35.05,25.7833,64.69,59,0,4.59
487,Kununurra,AU,2022-04-08 11:25:21,-15.7667,128.7333,78.78,65,99,0.0
488,Palana,RU,2022-04-08 11:25:22,59.1167,159.9667,19.09,95,100,5.12
489,Nemuro,JP,2022-04-08 11:25:22,43.3236,145.575,36.03,78,32,4.83
490,Fergus Falls,US,2022-04-08 11:25:22,46.283,-96.0776,31.26,84,0,16.11
491,Portland,US,2022-04-08 11:23:58,45.5234,-122.6762,54.61,78,100,9.22
492,Talakan,RU,2022-04-08 11:25:23,50.3167,130.3667,30.13,97,97,2.66
493,Velesta,MK,2022-04-08 11:25:23,41.2408,20.6439,57.02,58,40,9.22
494,Monrovia,LR,2022-04-08 11:25:24,6.3005,-10.7969,89.37,75,96,6.53
495,Mitsamiouli,KM,2022-04-08 11:25:24,-11.3847,43.2844,88.09,58,75,18.41
496,Vaitape,PF,2022-04-08 11:25:24,-16.5167,-151.75,81.68,76,55,18.52
497,Zhicheng,CN,2022-04-08 11:25:25,30.2956,111.5047,74.7,47,29,9.06
498,Camana,PE,2022-04-08 11:25:25,-16.6228,-72.7111,67.57,85,99,4.85
499,Sur,OM,2022-04-08 11:25:26,22.5667,59.5289,91.11,38,100,6.02
500,Boshnyakovo,RU,2022-04-08 11:25:26,49.6333,142.1667,24.26,82,56,9.06
501,Cabedelo,BR,2022-04-08 11:26:26,-6.9811,-34.8339,81.27,73,77,11.23
502,Hay River,CA,2022-04-08 11:26:27,60.8156,-115.7999,37.38,65,75,2.3
503,Mehran,IR,2022-04-08 11:26:27,33.1222,46.1646,90.59,13,90,8.32
504,La Libertad,EC,2022-04-08 11:26:27,-2.2333,-80.9,71.26,94,75,6.91
505,Semey,KZ,2022-04-08 11:26:28,50.4111,80.2275,57.42,35,0,15.66
506,Curvelo,BR,2022-04-08 11:26:28,-18.7564,-44.4308,76.62,65,89,5.21
507,Aklavik,CA,2022-04-08 11:26:29,68.2191,-135.0107,5.16,98,93,5.86
508,Liling,CN,2022-04-08 11:26:29,27.6667,113.5,72.75,41,0,2.37
509,Beyneu,KZ,2022-04-08 11:26:29,45.3167,55.2,66.7,36,100,29.59
510,Mandurah,AU,2022-04-08 11:26:30,-32.55,115.7,70.92,74,100,21.03
511,Krasnoturansk,RU,2022-04-08 11:26:30,54.3186,91.5639,39.56,78,100,6.58
512,La Palma,US,2022-04-08 11:26:31,33.8464,-118.0467,81.93,20,0,4.0
513,Kjollefjord,NO,2022-04-08 11:26:31,70.9457,27.3465,32.05,69,0,11.5
514,Waingapu,ID,2022-04-08 11:26:32,-9.6567,120.2641,79.84,82,59,0.67
515,Januaria,BR,2022-04-08 11:26:32,-15.4833,-44.3667,78.58,49,6,6.78
516,Sao Gabriel Da Cachoeira,BR,2022-04-08 11:26:32,-0.1303,-67.0892,72.32,99,100,0.94
517,Thap Than,TH,2022-04-08 11:26:33,15.4606,99.8917,95.58,25,95,4.7
518,Kumla,SE,2022-04-08 11:26:33,59.1277,15.1434,31.95,86,75,13.8
519,Klaksvik,FO,2022-04-08 11:26:34,62.2266,-6.589,36.52,68,97,29.75
520,Victoria,HK,2022-04-08 11:22:17,22.2855,114.1577,75.96,59,0,13.0
521,Luba,GQ,2022-04-08 11:26:34,3.4568,8.5547,82.92,79,69,5.82
522,Xinpu,CN,2022-04-08 11:26:35,34.5997,119.1594,68.11,62,0,7.81
523,El Alto,PE,2022-04-08 11:23:11,-4.2714,-81.2147,67.66,76,28,9.75
524,Belaya Gora,RU,2022-04-08 11:26:35,68.5333,146.4167,-0.92,93,100,9.06
525,Lewistown,US,2022-04-08 11:26:36,40.5992,-77.5714,38.48,100,0,0.0
526,Rapu-Rapu,PH,2022-04-08 11:26:36,13.1866,124.1256,77.14,82,100,1.43
527,Bogen,DE,2022-04-08 11:26:36,48.9112,12.6896,50.4,77,100,9.31
528,Okha,RU,2022-04-08 11:26:37,53.5739,142.9478,18.14,92,72,5.48
529,Beremend,HU,2022-04-08 11:26:37,45.7911,18.4326,68.45,73,100,3.71
530,Ninghai,CN,2022-04-08 11:26:38,29.2892,121.4247,56.73,76,0,3.42
531,Narsaq,GL,2022-04-08 11:26:38,60.9167,-46.05,32.22,61,10,2.66
532,Lincoln,US,2022-04-08 11:24:51,40.8,-96.667,33.71,76,20,14.97
533,Porto Novo,BJ,2022-04-08 11:26:38,6.4965,2.6036,82.22,56,94,11.48
534,Itambacuri,BR,2022-04-08 11:26:39,-18.0311,-41.685,73.47,87,95,3.49
535,Huron,US,2022-04-08 11:26:39,41.1501,-82.5499,39.0,84,12,8.21
536,Cockburn Town,TC,2022-04-08 11:26:39,21.4612,-71.1419,78.76,71,54,19.04
537,Lompoc,US,2022-04-08 11:26:40,34.6391,-120.4579,66.13,47,0,9.22
538,Tupik,RU,2022-04-08 11:26:40,54.4253,119.9327,26.2,82,44,6.46
539,Chapais,CA,2022-04-08 11:26:41,49.7834,-74.8492,31.78,98,100,11.9
540,Onega,RU,2022-04-08 11:26:41,63.9061,38.1404,34.48,94,100,14.5
541,Saint-Pierre,RE,2022-04-08 11:26:41,-21.3393,55.4781,81.18,71,75,21.85
542,Olden,NO,2022-04-08 11:26:42,61.8364,6.8064,39.94,74,85,7.38
543,Tuatapere,NZ,2022-04-08 11:26:42,-46.1333,167.6833,50.85,73,86,8.46
544,Nouadhibou,MR,2022-04-08 11:26:42,20.931,-17.0347,73.38,43,0,25.32
545,Lafia,NG,2022-04-08 11:26:43,8.4833,8.5167,97.93,37,94,5.88
546,Nago,JP,2022-04-08 11:26:43,26.5881,127.9761,68.85,71,7,12.21
547,Altay,CN,2022-04-08 11:26:43,47.8667,88.1167,51.96,82,100,9.37
548,Yeppoon,AU,2022-04-08 11:26:44,-23.1333,150.7333,76.78,80,50,20.42
549,Christchurch,NZ,2022-04-08 11:26:44,-43.5333,172.6333,57.94,68,75,4.0
550,Guerrero Negro,MX,2022-04-08 11:24:06,27.9769,-114.0611,64.94,44,19,4.25
551,Pangkalanbuun,ID,2022-04-08 11:27:45,-2.6833,111.6167,75.92,96,90,3.15
552,Balakhninskiy,RU,2022-04-08 11:27:45,58.0106,114.2769,27.19,90,100,2.86
553,Kemijarvi,FI,2022-04-08 11:27:45,66.7131,27.4306,32.61,87,100,15.68
554,Conde,BR,2022-04-08 11:27:46,-7.2597,-34.9075,80.06,94,75,6.91
555,Ixtapa,MX,2022-04-08 11:25:11,20.7,-105.2,68.23,94,20,0.0
556,Norden,DE,2022-04-08 11:27:46,53.6,7.2,47.95,70,68,4.0
557,Bom Jesus,BR,2022-04-08 11:27:47,-9.0744,-44.3586,77.85,41,56,3.11
558,Iqaluit,CA,2022-04-08 11:27:47,63.7506,-68.5145,20.93,93,100,13.8
559,Fairmont,US,2022-04-08 11:24:09,39.4851,-80.1426,40.12,96,10,4.03
560,Mwinilunga,ZM,2022-04-08 11:27:48,-11.7358,24.4293,66.92,93,100,1.23
561,Along,IN,2022-04-08 11:27:48,28.1667,94.7667,68.54,83,92,1.57
562,Taldan,RU,2022-04-08 11:27:49,53.6667,124.8,24.66,91,94,2.44
563,Fernley,US,2022-04-08 11:25:37,39.608,-119.2518,59.99,21,40,4.05
564,Swan River,CA,2022-04-08 11:27:49,52.1058,-101.2676,22.89,80,9,5.75
565,Muros,ES,2022-04-08 11:27:50,42.7762,-9.0603,59.09,94,100,13.11
566,Balakirevo,RU,2022-04-08 11:27:50,56.5059,38.8432,48.49,77,100,14.61
567,Qinhuangdao,CN,2022-04-08 11:27:51,39.9317,119.5883,55.62,68,44,6.42
568,Whitianga,NZ,2022-04-08 11:27:51,-36.8333,175.7,56.48,80,3,5.61
569,Ketchikan,US,2022-04-08 11:24:16,55.3422,-131.6461,40.98,81,100,8.05
570,Bar Harbor,US,2022-04-08 11:27:52,44.3876,-68.2039,41.27,83,100,18.41
571,Antalaha,MG,2022-04-08 11:27:52,-14.9003,50.2788,81.14,86,40,9.55
572,Bjornevatn,NO,2022-04-08 11:27:52,69.6672,29.9847,33.42,64,0,13.8
573,Tutoia,BR,2022-04-08 11:27:53,-2.7619,-42.2744,78.3,89,96,9.17
574,Srandakan,ID,2022-04-08 11:27:53,-7.9386,110.2506,78.62,82,48,2.98
575,Vanavara,RU,2022-04-08 11:27:54,60.34,102.2797,30.63,84,97,4.65
576,Sinnamary,GF,2022-04-08 11:27:54,5.3833,-52.95,77.52,88,100,11.5
577,Roros,NO,2022-04-08 11:27:55,62.5747,11.3842,21.04,27,75,21.85
578,Minot,US,2022-04-08 11:24:23,48.2325,-101.2963,25.02,80,0,12.66
579,Maragogi,BR,2022-04-08 11:27:55,-9.0122,-35.2225,80.64,78,25,4.09
580,Belyy Yar,RU,2022-04-08 11:27:56,53.6039,91.3903,49.89,29,0,4.47
581,Ampanihy,MG,2022-04-08 11:27:56,-24.7,44.75,93.06,38,57,7.7
582,Pangody,RU,2022-04-08 11:23:47,65.85,74.4859,9.84,91,99,10.94
583,Churapcha,RU,2022-04-08 11:27:57,62.0025,132.4325,13.77,90,89,5.37
584,Buin,CL,2022-04-08 11:27:57,-33.7333,-70.75,65.05,44,0,1.61
585,Perisoru,RO,2022-04-08 11:27:57,44.45,27.55,66.81,36,18,14.16
